"title","url","stars","name","reviewUrl","text"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Rawan Hatem","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tVeldqQm9TMUZITjJONVdVY3lXWHBJYW5oRk1FRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOkUzWjBoS1FHN2N5WUcyWXpIanhFMEE%7C0dFOwc867dr%7C?hl=en","من افضل مراكز الاسنان فى المعامله حقيقي ودكاتره شاطرين جدا كلهم بلا استثناء ومعاملتهم كويسه شكرا بجد ليكم مبسوطه بنتيجة اسناني جدا😍♥️♥️♥️♥️♥️"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Enas Elnady","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21oVldrSldVRTlUYWw5RVIzRnhhbDlWYjFWYVlVRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOmhVWkJWUE9Tal9ER3Fxal9Vb1VaYUE%7C0dFJrvFzZ69%7C?hl=en","اشطر دكتور شكرررررا جدا جدا"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Hagar Mostafa","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25SbVFtcEdkbVZRUzJGRFIwdEdja1J5ZDFRMVRXYxAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOnRmQmpGdmVQS2FDR0tGckRyd1Q1TWc%7C0dA4d05AQOM%7C?hl=en","تجربه اكثر من رائعه لدكتور طنطاوي"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Apdalla Eldon","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xCQmRuVjBWbkpuUVRSUlh6RXhNVGxGWlc1VlFYYxAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOlBBdnV0VnJnQTRRXzExMTlFZW5VQXc%7C0d9iUo4xgjF%7C?hl=en","حاجه فوق الممتاز بصراحه"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","ندى مصطفي محمد بلال","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25sT05qQnJOVU5RV1hSZloySlNTMDVVU2tzME0yYxAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOnlONjBrNUNQWXRfZ2JSS05USks0M2c%7C0d8RD-rm1Xp%7C?hl=en","شكرا جدا دكتور طنطاوي..
بجد تسلم ايد حضرتك ♥️ .
اشطر دكتور في الاسماعيليه كلها ....
دكتور يستاهل كل الشكر والتقدير 💫"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Aliaa Abelaziz","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w5QlkydFRkM2gwVDBaTk9HVlpXWHByY1MxZldHYxAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOl9BY2tTd3h0T0ZNOGVZWXprcS1fWGc%7C0d87UOnXZQz%7C?hl=en",
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Salma","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wU09VRlhSamhLTkRCVlJXY3dXRGRJYkRsblVsRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOmpSOUFXRjhKNDBVRWcwWDdIbDlnUlE%7C0d87EM-WPTy%7C?hl=en","احب اشكر مركز دكتور طنطاوى على حسن المعامله ومكان راقى ونضافه ولا احسن بجد شكرا من قلبى على الاهتمام"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Mohamed Abdelmobdy","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t4UFVURkxhbEZVYW1SVlJsTXdWa2RJY1ZoM09WRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOkxPUTFLalFUamRVRlMwVkdIcVh3OVE%7C0d873nSiTTs%7C?hl=en","مكان رائع ومحترم جداا  بشكر الدكتور طنطاوى جداا ع حسن المعامله ❤️"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Yuyu Khaled","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25GYVNsTXRUV3hXZUZoTGMwcEZNMHh6VG05NE5uYxAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOnFaSlMtTWxWeFhLc0pFM0xzTm94Nnc%7C0d7nTQQgSaD%7C?hl=en","احسن دكتور بجد خلعت ضرس العقل بصراحه محسيتش ب اي وجع ربنا يبارك في حضرتك يادكتور"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Gigi Sayed","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT200M1drRlplRXcyTldoT1RVZFlValZXVTBweGExRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOm43WkFZeEw2NWhOTUdYUjVWU0pxa1E%7C0d6ntyHm3Hc%7C?hl=en","دكتور طنطاوى  اشطر دكتور اسنان اتهامات معاه بجد كل الشكر لحضرتك وكل العاملين مع حضرتك"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Soma Soma","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t3MVVteEJVVGN3VTI1VGVHNUdZWGx5Y201emMwRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOkw1UmxBUTcwU25TeG5GYXlycm5zc0E%7C0d5pwimdRiT%7C?hl=en","احسن واجمل دكتور والله ، خلعت دروس العقل من غير اى وجع ، من أحسن الدكاترة فعلا"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Raneem Ayman","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkb1oyOTVWM1JoUVZwV1ZHTlRNelZ6VTJwYWJGRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOkdoZ295V3RhQVpWVGNTMzVzU2pabFE%7C0d5SGJIZkiK%7C?hl=en","الدكتور ذوق جداً وفريندلي وشغله حلو جداا وشاطر"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","sara ibrahim","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT201eFNXazFjRm95TTJaaFRrbFVMVGs1UTB4NWFXYxAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOm5xSWk1cFoyM2ZhTklULTk5Q0x5aWc%7C0d0pW49QKaF%7C?hl=en",
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Om Ritag","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xsclJHbHJhblJ2YW5aTmIzcDNlbVZSZDBvMWFuYxAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOllrRGlranRvanZNb3p3emVRd0o1anc%7C0cwDTaXgq0C%7C?hl=en","المعاملهمركز ممتاز واسعار كويسه جدا وتعقيم واحترام ف"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","لومه دي انا","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2poelgwUlBia0o0WlhKYVRESm1PR3A0V25KMmFuYxAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOjhzX0RPbkJ4ZXJaTDJmOGp4WnJ2anc%7C0cvYpldABww%7C?hl=en","دكتور محترم جداا
بجد دي اول مره اخلع فيها وكنت خايفه جدا بس تسلم ايد الدكتور طنطاوي محستش باي حاجه ممتاز جدا جدا
تسلم ايدك يا دكتور ❤️❤️❤️❤️💯"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Mohamed Henidy","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tsaVZpMVFTV3BMWm5aSlVsRkxhVlYzYjBwR04xRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOkliVi1QSWpLZnZJUlFLaVV3b0pGN1E%7C0cvXr5EKbto%7C?hl=en","ما شاء الله تيم محترما جدا بشكر كم جدا يا جماعه"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","ضي القمر","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25SUWJYTmZia3BrZVVSMWRGUnpiVkJIV1hoVGIxRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOnRQbXNfbkpkeUR1dFRzbVBHWXhTb1E%7C0cutJ8FmVkk%7C?hl=en","بجد اول مره اتعامل مع دكتور فى قمة الاحترام والذوق و والرقي اشكر كل اللي موجودين في المركز  لدكتور طنطاوي بجد انا سعيده جدا ان عندنا في اسماعيليه في مركز في قمه الجمال والتعقيم وقد ايه الدكتور كان حريص جدا على اطمئنان المرضى يعطينا شيء من التفاؤل الف شكر لحضرتك يا دكتور طنطاوي ولكل طقم الدكاتره والتمريض الموجودين الف شكر على ذوقكم جميعا"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","ali tahoun","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21Gek9XZHJSRTk1TWpGSVRsaHljWEpvTlZSa1RtYxAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOmFzOWdrRE95MjFITlhycXJoNVRkTmc%7C0cty0w5j_lw%7C?hl=en","احسن عياده أسنان في اسماعيلية ارشحها جدا دكتور طنطاوي من الشخصيات المحترمه والذوق جدا
عملت عمليه خلع درس عقل محستش باي حاجه
وفعلا افضل عايده أسنان في اسماعيلية"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","ahmed beko","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tSaU1VbGlRMWhrYWtRNFFWRXlWbVUzZVhKWVlWRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOkRiMUliQ1hkakQ4QVEyVmU3eXJYYVE%7C0ctx2o-TNkf%7C?hl=en","احلى دكتور اسنان الدكتور طنطاوى"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Mo Esmail","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2sxbVdpMXpNM0psWXpsaE1raE1aVE5pVWtWcWNrRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOk1mWi1zM3JlYzlhMkhMZTNiUkVqckE%7C0ctwP2qsS2R%7C?hl=en","بجد الله ينور مركز كويس جدا دكتور طنطاوي وتجربه ممتازة"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Mona Ali","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wQlFtdDFWVFU0TUZOaVUycDFNVkZhVm1acVpGRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOmpBQmt1VTU4MFNiU2p1MVFaVmZqZFE%7C0ct_tgsLMdA%7C?hl=en","احسن وأشطر دكتور فعلآ والله عن تجربه بعد ما لفيت عند دكاترة كتير"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Dydjgf NG sesquiquadrate jj","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21WZmMwRkdaMEZ4VFZwQ2NHTkdTbU40WWpoSlJHYxAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOmVfc0FGZ0FxTVpCcGNGSmN4YjhJRGc%7C0creGb_cENu%7C?hl=en","احلا د طنطاوي"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","mo. shokry","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tOelZHMUJVRUZSU21wUkxVZFBObUpxV2tsclpVRRAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOkNzVG1BUEFRSmpRLUdPNmJqWklrZUE%7C0cra_1Hs_qx%7C?hl=en","افضل مركز والمعاملة كويسة اوي معاهم واحلا دكتور طنطاوي ♥️♥️"
"مركز البسمة لطب الاسنان دكتور طنطاوي الشحات","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B3%D9%85%D8%A9%20%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D8%A7%D8%B3%D9%86%D8%A7%D9%86%20%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B7%D9%86%D8%B7%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA&query_place_id=ChIJuS2NiURZ-BQRMWoScO0O7EA","5","Mai diab Elhawary","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xkc2VtbFZUMGRZVW1aSWEzUjZURzVtZUVsaGFtYxAB!2m1!1s0x0:0x40ec0eed70126a31!3m1!1s2@1:CAIQACodChtycF9oOldsemlVT0dYUmZIa3R6TG5meElhamc%7C0cqfDQ9ETHw%7C?hl=en",
